Gene Symbol	1.ctrl	2.ctrl	3.dox	4.dox	5.acti	6.acti	7.fccp	8.fccp	9.mb	10.mb
RPL38	8.92492	9.23389	9.77702	10.021	10.3918	11.1005	10.6394	10.7215	9.53548	9.65452
RPL39	9.60993	11.0788	9.1891	9.81466	10.9538	9.83384	10.3658	10.5309	9.37257	9.25057
RPL4	9.27507	10.2261	9.68636	10.1912	10.4972	10.1361	11.0283	10.8689	9.11326	8.97753
RPL5	9.15537	10.0871	9.33317	10.5014	10.3838	11.004	10.4453	10.916	8.74895	9.42491
RPL6	9.66859	9.57139	11.0095	10.5664	9.87709	10.248	10.6012	10.6651	8.98011	8.81266
RPL7	9.86957	8.56405	9.45506	10.7539	10.0858	10.6637	10.3654	11.2033	9.10607	9.93315
RPL7A	9.58185	9.54586	9.09398	10.2175	10.1844	9.79211	11.0296	10.662	9.87163	10.0211
RPL7L1	10.1081	9.59779	10.493	8.99833	10.627	9.71686	11.8295	11.8696	8.02461	8.73521
RPL8	7.96269	10.7326	8.2431	14.4406	8.77405	10.1434	9.3517	9.24843	9.20766	11.8957
RPL9	9.34421	8.92982	9.13191	11.226	10.1382	10.8025	10.2998	11.3164	9.09094	9.72025
RPLP0	9.56223	9.24706	10.0708	10.228	10.387	10.4228	10.6358	10.7617	9.28122	9.40333
RPLP2	9.22476	9.49644	9.57487	10.7018	10.529	10.2766	10.6811	10.0762	9.37153	10.0678
RPLP2	9.93718	8.5166	10.0326	9.17698	9.94389	10.6106	10.2937	10.1701	11.1708	10.1475
RPN1	10.8629	10.782	10.8297	9.68621	9.42601	9.10294	8.52454	8.81481	11.2796	10.6914
RPN2	10.4699	10.0741	11.2327	9.17584	9.89826	9.20888	8.99282	8.5123	12.0961	10.339
RPP14	10.4676	7.82023	11.5635	10.3303	10.8826	9.26683	10.7441	10.4768	8.88019	9.5679
RPP21	8.5708	8.49802	9.84386	9.97942	11.2331	10.5378	10.5978	9.79356	9.89696	11.0486
RPP25	9.53941	9.53619	11.0178	10.5937	10.1863	9.32417	10.0717	10.9131	9.58598	9.23164
RPP25L	9.82069	9.20694	9.61226	9.97408	9.28374	9.8157	11.764	11.0123	10.0908	9.41948
RPP30	9.30168	8.97333	10.1071	10.0216	10.5483	10.32	10.6577	10.5711	9.50505	9.99421
RPP38	8.7859	8.97826	9.18426	9.58809	11.3973	10.7666	11.0916	10.0843	9.92003	10.2037
RPP40	9.037	8.29968	11.3196	9.6362	10.6667	10.1279	11.0097	10.4504	10.1039	9.34876
RPRD1A	8.98293	9.96284	9.71517	10.8461	9.28071	10.3868	10.1491	10.1726	10.0632	10.4405
RPRD1B	8.95705	8.54422	10.9016	9.41476	10.5052	9.85724	10.5995	10.0614	11.1487	10.0104
RPRD2	10.4514	11.2718	9.85509	9.77597	9.48383	9.60083	9.44696	9.11908	10.4001	10.5949
RPRD2	9.92942	11.96	10.7015	9.23592	9.27147	9.24955	7.93945	8.53641	11.9964	11.1798
RPS10	9.59761	9.51056	9.76463	9.86539	10.548	10.3926	10.9344	10.8118	9.1102	9.4648
RPS11	9.69973	8.67399	10.6027	9.88043	10.2628	9.90039	10.8558	10.5041	9.81931	9.80079
RPS12	10.269	9.82452	10.9525	10.6466	10.0204	10.4024	10.1223	10.8126	8.19137	8.75835
RPS13	9.37907	9.34025	10.0011	10.5871	9.85212	10.3888	10.1448	10.5775	9.65111	10.0781
RPS14	8.59201	10.7799	8.87374	10.8327	10.0261	10.6154	9.89567	11.5054	8.5399	10.3392
RPS15	9.48471	8.7687	9.77831	12.5359	9.713	10.3758	10.2612	9.94321	9.09041	10.0487
RPS15A	9.94043	9.86364	9.48807	10.3245	10.5779	10.8166	10.2422	10.475	9.0517	9.21984
RPS16	9.53498	9.2059	10.2006	10.1524	10.4501	10.1061	10.7816	10.6608	9.36779	9.53979
RPS17L	9.74038	8.79517	10.0668	9.97212	10.6654	9.95432	10.9942	10.529	9.81576	9.46685
RPS18	9.91323	9.3102	10.0895	10.6	10.2339	10.2805	10.5672	10.2049	9.4882	9.31228
RPS19	8.74837	9.18487	10.6467	11.8126	9.9301	10.4123	9.50167	10.1035	9.37117	10.2887
RPS19BP1	10.3172	10.0835	9.6124	9.88753	10.0461	10.1197	10.0068	10.562	9.27958	10.0852
RPS2	9.2536	8.37815	10.4763	10.2535	10.1303	10.2657	10.6866	10.7428	9.80791	10.005
RPS20	8.95241	13.72	8.45702	10.447	10.4205	10.5148	10.1078	9.44327	9.05245	8.88475
RPS21	9.06011	10.1341	10.6299	11.2541	9.02621	10.8787	9.90195	11.6649	7.95832	9.49173
RPS23	9.45061	9.54511	10.4557	10.4525	9.66135	9.81887	10.0823	11.2938	9.2025	10.0373
RPS24	9.09275	8.55955	9.26993	10.876	10.251	10.5372	10.6853	9.84462	10.4892	10.3944
RPS25	9.59773	9.8745	9.72847	10.7232	9.83562	9.92449	10.3862	11.0551	9.22684	9.64784
RPS26	9.17999	8.51102	11.7228	9.12479	10.4025	10.3915	10.6116	10.3875	10.8169	8.85145
RPS27	7.85009	8.00471	12.2281	13.0888	8.50626	10.7756	10.2288	13.3977	7.51772	8.40236
RPS27A	9.34783	9.07455	10.4848	10.8785	10.1888	10.0376	10.4944	10.2558	9.71737	9.52045
RPS27L	9.08839	9.54926	12.0771	12.1788	9.30992	9.37874	9.67241	11.2655	8.86188	8.61797
RPS28	8.72392	12.0397	9.14066	9.79219	9.70646	9.86728	11.4753	10.5666	8.4961	10.1918
RPS29	8.99116	8.07632	9.34519	12.8846	9.89333	10.5245	10.8927	9.87806	9.29359	10.2205
RPS3	9.45631	8.53614	12.6626	10.1976	10.0035	9.82257	10.6225	10.3616	9.60747	8.72973
RPS3	10.1693	8.64998	10.7789	10.5703	9.76482	10.1487	10.7487	10.3515	8.86284	9.95498
RPS3A	9.17872	10.5738	9.78228	10.3695	10.2644	9.97978	10.7029	11.0044	8.85773	9.28647
RPS4X	9.33299	8.90695	10.0623	10.6435	10.1476	10.7166	10.8595	10.5678	9.32072	9.44191
RPS5	9.16446	8.50974	10.0409	11.7406	9.7763	11.1226	10.4048	10.2849	9.11957	9.83615
RPS6	9.0418	8.81217	9.76775	10.5888	10.4379	10.4789	10.2533	10.8122	9.8063	10.001
RPS6KA1	9.35577	8.20024	11.9802	10.9798	10.1534	10.3415	9.72546	10.0244	9.95186	9.28729
RPS6KA3	8.66276	8.23905	11.585	10.3302	10.4668	10.7214	10.3919	10.4213	10.0684	9.11311
RPS6KA4	9.78439	9.26355	11.1528	11.0339	10.2482	10.1086	10.3647	10.1331	9.1019	8.80881
RPS6KA5	9.23291	8.72128	10.5925	10.3239	10.7169	10.2415	10.4459	10.1476	9.59479	9.98262
RPS6KB1	9.86412	9.70649	11.4557	10.8468	9.41227	9.48486	10.299	9.97903	9.53374	9.41797
RPS6KB2	9.41155	7.96543	9.98726	11.1011	9.7299	9.6889	11.2062	10.6239	10.2664	10.0194
RPS6KC1	9.74758	9.24875	9.44274	9.8396	10.7433	9.46392	10.1869	10.0374	10.2738	11.016
RPS7	10.1505	10.5252	9.90559	10.204	10.1233	9.98897	10.6571	9.99181	9.21511	9.23851
RPS8	9.74352	15.8359	8.78076	9.0422	11.299	8.65671	10.8864	9.20009	8.57116	7.98419
RPS9	8.91881	8.41059	9.65057	10.8021	9.65183	10.3777	10.3804	11.2557	9.60172	10.9506
RPSA	9.88824	8.78323	10.7302	10.0166	10.2348	10.075	10.7407	10.5564	9.49928	9.47556
RPTOR	9.5171	8.9257	9.68682	9.90706	10.9171	10.8009	10.3721	10.4591	9.77589	9.6383
RPUSD1	11.2007	8.87462	12.0939	10.7809	9.38754	11.0456	12.0442	10.9348	6.94265	6.69516
RPUSD2	8.22227	7.43083	11.6025	10.1353	11.062	10.8282	11.6656	11.2904	9.06901	8.69385
RPUSD3	11.0559	12.085	8.9138	9.21205	10.342	11.1543	9.20997	9.80611	8.88318	9.33762
RPUSD4	11.4383	13.675	8.45435	9.00639	10.712	11.1684	8.3252	9.58133	7.9978	9.64128
RQCD1	9.8279	9.8978	9.55362	10.1286	10.0055	10.0087	10.1099	10.501	10.1084	9.85847
RRAGA	10.16	9.04716	10.8888	10.0205	9.84879	9.73218	10.0994	9.72742	10.2018	10.2739
RRAGC	9.56995	8.05492	11.6828	10.5442	10.0875	9.93788	10.3585	10.4101	9.89574	9.4583
RRAS	10.2316	9.39363	12.4027	10.8587	8.25896	8.81068	7.80884	8.572	11.8169	11.846
RRAS2	9.92898	9.26666	9.29141	9.87801	10.4736	10.5488	10.0447	9.89015	10.1157	10.5621
RRBP1	9.5999	11.4216	9.21037	9.44033	9.28449	9.41757	10.1491	10.198	10.3344	10.9441
RRBP1	9.58264	11.6968	9.58389	9.30887	9.95891	9.55144	9.66074	8.96988	10.7841	10.9028
RREB1	9.98536	10.6022	9.86287	9.34595	10.3734	10.2856	10.3196	9.65473	9.88276	9.6875
RRM1	10.5699	8.80812	11.8162	10.84	8.83528	8.67124	8.59432	8.75668	12.0147	11.0935
RRM2	7.14943	6.76185	6.63169	6.74704	4.60377	4.78035	5.72731	5.95437	26.0696	25.5746
RRM2B	9.25148	8.08337	10.5374	9.16626	9.89457	9.11843	9.48046	8.86761	13.0511	12.5494
RRN3	9.89375	8.82188	10.5477	9.10203	9.90324	10.0047	11.6236	11.907	9.19563	9.00045
RRP1	9.95221	9.88767	9.95735	9.59341	11.023	11.1846	11.1228	10.6616	8.28382	8.33368
RRP12	9.49112	9.26848	9.59304	9.24501	10.9519	11.4874	11.1882	11.5718	8.42395	8.77916
RRP15	10.4535	10.901	9.4875	9.39599	10.7282	10.0802	11.4429	10.5602	8.53777	8.41271
RRP1B	10.1597	10.6865	9.97008	9.20166	10.0559	10.1276	10.7549	10.004	9.67901	9.36064
RRP36	10.7374	11.1677	9.94104	10.0352	10.1722	9.75027	11.0206	11.1963	8.1203	7.85895
RRP7A	9.47054	9.86255	10.3821	9.47371	10.0741	10.7863	11.2703	11.7259	8.73878	8.21577
RRP8	9.82402	10.6314	9.53572	9.94318	10.5188	10.8838	10.3828	10.4073	8.94041	8.93258
RRP9	9.74784	9.30308	9.79128	9.86939	10.7976	11.1436	10.4648	10.3451	9.44756	9.08969
RRS1	9.60242	9.92675	9.56559	9.03803	10.8293	10.8459	11.4306	10.8991	9.0447	8.8176
RSBN1	9.89397	11.3052	9.37952	9.88311	10.7823	10.3586	9.92183	10.2547	8.90266	9.31823
RSBN1L	10.696	11.0194	8.91284	9.47708	10.2649	9.89813	9.98361	9.86075	9.85359	10.0337
RSF1	10.2748	12.2211	9.34442	10.0956	9.44405	9.41951	9.30353	9.87924	9.76269	10.2551
RSL1D1	10.1798	10.8665	9.54157	9.35208	10.999	10.4971	11.5692	11.4114	7.65487	7.92841
RSL24D1	9.4149	10.0765	9.70079	8.92043	11.4616	10.7857	12.7014	11.8201	7.76227	7.35648
RSPRY1	9.9113	10.335	9.69833	10.1281	9.44143	10.4028	8.94157	8.7251	11.215	11.2014
RSRC1	10.4618	11.4095	10.0644	9.53414	9.8253	9.9136	9.57564	9.12245	10.0293	10.0639
RSRC2	9.65701	11.9829	8.75951	9.98175	10.5766	10.3763	10.0499	9.72043	8.98077	9.91481
RSU1	9.56149	8.50741	9.55529	10.2291	9.86348	9.73012	10.5901	10.6127	10.8574	10.4929
RTCA	9.14048	8.18979	10.0869	10.1676	11.4485	10.9835	10.8962	10.7889	9.34761	8.95046
RTCB	9.5756	10.2124	9.99709	10.3951	10.2014	9.95109	10.3645	10.3682	9.43225	9.50225
RTEL1	11.5096	10.703	11.5467	11.6678	11.0812	11.2725	9.20088	9.17734	7.03029	6.81075
RTF1	9.26243	8.80457	10.952	10.2448	10.2673	9.53467	10.57	9.59023	10.74	10.034
RTFDC1	9.38897	10.3513	9.0355	10.1537	10.099	10.8154	10.9115	11.1598	8.815	9.26983
RTKN	9.52912	9.29638	11.3826	11.2901	9.30484	10.4774	10.5001	10.1316	9.31363	8.77424
RTN3	11.0364	11.8416	10.1977	9.41026	9.23913	9.40026	9.12459	8.888	10.4608	10.4012
RTN4	10.5011	10.5711	11.1219	10.099	9.80669	10.4456	9.49701	9.17677	9.15217	9.62872
RTN4IP1	10.059	11.1837	9.78502	9.43578	9.15358	9.99624	10.07	11.9247	9.18666	9.20536
RTN4R	9.54118	10.989	8.16284	8.94209	7.85309	9.54587	10.9805	10.8358	11.7796	11.37
RTTN	9.57948	8.33044	9.53916	9.49499	11.192	10.2494	10.0319	9.68648	10.9777	10.9185
RUFY1	10.5581	10.1359	10.172	10.0209	10.2671	10.0529	10.2417	9.86737	9.61868	9.06529
RUFY2	9.7201	9.8577	9.2859	9.94605	9.9666	10.052	10.8128	11.3252	9.27308	9.76049
RUFY3	9.89844	9.63825	10.8477	12.0812	9.23879	10.5017	7.87284	8.26597	10.0354	11.6196
RUNX1	8.03769	8.51736	9.68693	10.1533	11.8008	11.5718	9.26431	9.63365	10.5419	10.7922
RUNX3	9.39838	10.8217	7.77221	11.4558	9.19794	12.1252	9.31419	9.68648	9.02555	11.2025
RUSC1	10.2714	9.40426	10.401	9.90602	11.2943	10.4084	9.3369	9.31255	9.93992	9.72523
RUSC2	10.2322	9.01852	12.0389	10.9522	8.86788	9.83977	10.1025	10.2017	9.72644	9.01996
RUVBL1	9.57314	9.39438	10.2621	9.95119	10.7064	10.3642	10.8748	10.3785	9.50413	8.99125
RUVBL2	9.89298	9.24462	10.5093	10.0353	10.4965	10.2315	10.6135	10.5612	9.42586	8.98929
RWDD1	9.2037	10.5431	8.79538	11.8882	10.4456	10.6975	9.69708	11.1381	8.40858	9.18291
RWDD2B	10.4101	8.58925	10.7735	10.1107	10.8289	9.78941	10.1059	9.9435	9.93193	9.51676
RWDD4	9.59527	7.82008	10.952	10.188	10.0922	9.56219	10.6643	8.9481	10.7148	11.463
RXRA	10.4405	9.57288	11.6033	10.9589	9.18552	9.06273	10.1591	9.56674	10.0256	9.42468
RXRB	9.79489	9.63659	11.1597	10.6082	9.43563	9.33478	10.4364	10.3068	9.55231	9.73469
RYBP	10.2077	11.5685	8.68606	9.96396	9.20955	9.43934	9.439	9.59892	10.2864	11.6005
RYK	10.8071	10.32	11.3265	9.58257	10.1623	10.3684	10.0256	9.41872	9.10917	8.87958
S100A10	9.88877	10.0071	9.94455	9.58288	9.39813	9.37652	9.20477	8.93644	11.9478	11.713
S100A11	9.22118	8.71695	10.8547	10.9843	10.4535	9.62444	10.5948	10.4156	9.42915	9.70538
S100A13	8.74753	8.73872	10.239	11.7688	9.76664	9.65341	10.1128	10.4148	10.0408	10.5176
S100A16	8.83479	8.25142	11.2858	11.3526	9.87842	10.2129	10.2549	10.2594	10.1459	9.52399
S100A2	11.1693	9.42029	11.7505	11.4957	9.68463	8.51444	9.39308	8.6366	10.3715	9.56395
S100A3	9.33493	8.43373	9.83135	11.7739	10.209	9.95605	9.36032	9.46843	10.3265	11.3058
S100A4	8.6223	8.67553	12.1362	12.8832	9.19568	10.5553	9.21669	10.5701	8.82909	9.31583
S100A6	8.51407	9.31534	9.61996	11.2362	10.4747	10.9782	10.462	10.5116	9.27703	9.61087
S100P	4.87202	5.09636	5.93129	6.97019	11.8058	12.4936	18.7907	20.4871	6.37046	7.18245
S100PBP	11.0953	13.4161	9.00608	8.51372	8.62924	7.46161	9.62237	9.79231	10.8974	11.5658
S1PR3	10.5698	11.7669	9.70218	11.5067	9.86752	10.2485	7.21986	8.42778	9.32044	11.3704
SAAL1	9.78321	8.35784	11.3883	9.90645	10.288	9.74376	11.5482	10.5805	9.38597	9.01788
SAC3D1	9.47475	9.56439	10.2451	10.578	10.0459	10.5808	9.87717	10.2041	9.91901	9.51075
SACM1L	11.2305	10.2318	10.5395	9.41547	9.85833	9.61658	9.02883	9.22844	10.6294	10.2211
SACS	10.1688	9.50539	10.9947	10.1445	9.81299	10.1491	9.90459	10.1766	9.61844	9.52493
SAE1	9.02717	8.32009	10.5708	11.0077	10.5351	10.609	10.7823	10.6859	9.22421	9.23757
SAFB	10.9022	12.1463	9.224	9.51684	9.50762	9.28549	9.85068	9.4386	9.61864	10.5096
SAFB2	10.814	12.3773	9.43649	10.0102	9.42806	9.18238	9.23081	9.30857	9.72809	10.484
SAMD1	10.5987	11.1585	10.522	10.786	8.73307	9.15785	9.44674	9.70679	9.68882	10.2016
SAMD11	11.4897	13.0658	11.1394	12.2693	9.90552	9.36069	7.53119	7.40381	9.20453	8.63013
SAMD4B	10.6617	10.3559	10.7984	9.65668	9.97016	9.21966	9.59194	9.01356	10.9171	9.81492
SAMD9	9.98292	9.50909	9.94544	10.2775	9.33065	9.4336	8.84581	8.61217	12.1653	11.8976
SAMHD1	9.8308	8.83415	11.678	10.6491	10.2253	10.4204	10.631	10.2698	8.94733	8.51412
SAMM50	10.0608	9.16492	8.50392	7.7831	11.9502	12.2421	9.90103	10.6879	9.80497	9.90119
SAP130	11.1394	11.6821	9.50017	9.03792	8.98438	9.41649	8.96403	9.15962	11.0282	11.0877
SAP18	10.0779	11.1587	10.1693	10.279	9.71001	10.0474	9.58489	9.53368	9.54271	9.89635
SAP30	10.3952	11.6902	9.36967	10.1155	9.33544	9.28969	8.812	9.2836	10.2812	11.4274
SAP30BP	9.96647	10.5848	9.60048	10.7053	9.9632	9.51164	10.2497	10.0868	9.84669	9.48482
SAP30L	9.64033	10.3305	9.56433	8.81232	10.2566	9.94972	9.753	9.31278	11.3877	10.9927
SAPCD2	10.7684	10.4768	12.3275	11.099	7.47256	8.10195	12.0347	11.955	8.19327	7.57075
SAR1A	10.2364	8.30303	11.9839	10.1334	10.2834	9.10416	11.1853	10.1214	10.0383	8.61062
SAR1B	10.0309	9.84984	10.0458	11.923	9.6355	10.608	9.8489	10.5291	8.33045	9.19849
SARNP	9.95219	10.7165	10.2356	9.61228	10.1183	10.1324	9.93176	9.71064	9.63983	9.95047
SARS	7.89357	7.29156	10.4072	10.1715	11.4316	10.7632	12.0704	11.8639	9.44626	8.66079
SARS2	10.289	10.1799	9.17095	8.63324	11.6465	12.0103	10.6065	10.6832	8.31655	8.46383
SART1	10.3321	10.9468	9.88976	9.62746	10.0001	9.70522	10.0679	9.99755	9.76082	9.67227
SART3	9.04771	10.0762	10.1625	9.94874	10.0854	10.5591	10.1755	10.4341	9.43948	10.0713
SART3	8.22895	8.38973	9.29125	10.7883	8.54326	12.6591	8.10598	13.5604	8.80195	11.6311
SASH1	8.86309	7.98923	9.13085	9.15923	9.53108	9.11538	12.2236	12.8116	10.8351	10.3409
SASS6	7.99361	7.45351	8.10608	8.12765	7.36643	6.76018	8.28817	7.55647	19.7687	18.5792
SAV1	10.4951	9.39428	10.0208	11.0554	9.47923	9.68434	9.43752	10.3383	9.69593	10.3992
SBDS	9.9038	8.39454	11.1957	10.3905	10.5355	9.57542	11.1354	10.5822	9.60886	8.67796
SBF1	10.0592	9.13387	11.1739	11.1577	9.49045	9.32185	9.203	9.10342	10.812	10.5447
SBF2	11.3604	8.40304	11.3713	10.9832	8.65332	9.58596	9.86	9.40851	9.96994	10.4044
SBNO1	10.1495	10.2172	10.7872	10.8105	9.14901	9.495	9.15137	9.51104	10.3557	10.3735
SC5D	13.1119	11.649	11.2245	9.24028	7.03131	6.91266	8.1453	7.70217	12.8282	12.1547
SCAF1	10.451	11.629	9.91141	9.07166	9.67706	10.2313	10.0462	9.38837	9.90892	9.68513
SCAF11	10.4992	12.7848	9.32209	9.37818	9.57444	9.2624	9.43815	9.28499	10.0666	10.3892
SCAF4	10.5045	10.6195	10.6848	8.30894	10.1013	9.97982	11.0959	9.59293	10.5389	8.57346
SCAF8	10.1327	10.8718	9.66339	9.47867	9.92241	9.99381	10.4158	9.75699	9.92542	9.83901
SCAI	10.7707	9.74932	10.3041	9.47308	9.46819	9.30833	9.72577	9.2371	10.7645	11.1989
SCAMP1	10.3589	10.2113	10.417	10.0496	9.95788	10.428	9.15654	9.53793	9.88176	10.0011
SCAMP2	10.3667	9.61358	10.046	9.58294	9.97371	10.5483	8.74279	9.2732	10.8842	10.9685
SCAMP3	10.225	10.0741	9.58351	9.59037	10.49	10.292	9.68382	9.58039	10.4523	10.0285
SCAMP4	9.85922	8.98254	9.74592	9.61386	9.77684	10.4707	8.99285	9.5599	11.5824	11.4158
SCAND1	10.7705	8.9484	8.56759	9.224	8.31661	9.41243	12.0593	11.894	9.48607	11.3211
SCAP	10.8298	11.4941	10.2902	9.86191	9.45833	9.12128	9.0472	9.42122	9.83432	10.6417
SCAPER	9.73843	9.93382	9.32695	10.1827	8.63695	9.25304	8.27476	8.98731	12.7149	12.9512
SCARA3	15.5822	14.9137	10.6179	9.92781	5.56301	5.72617	7.0524	7.09617	11.7694	11.7513
SCARB1	10.225	9.38926	9.81361	9.19153	9.24848	9.07418	8.71737	8.78213	13.1548	12.4037
SCARB2	9.89252	10.2963	9.58998	9.56979	9.3124	10.0429	8.28491	9.36357	11.1251	12.5226
SCCPDH	9.21059	10.9928	8.13289	8.73726	9.98974	10.4204	10.2991	10.9226	10.4164	10.8782
SCD	13.0744	11.9829	11.1844	8.75001	5.72609	5.10248	5.12659	4.57614	19.4783	14.9987
SCD5	10.445	10.9842	9.30096	8.44955	7.22415	6.98255	6.26556	5.93507	17.4801	16.9328
SCFD1	9.92777	10.4308	9.31798	9.70102	9.9583	10.1935	10.2854	9.96516	10.0453	10.1749
SCFD2	10.4796	9.88926	11.2291	9.23378	10.8255	9.93948	10.275	9.74713	9.53837	8.84273
SCG2	10.1304	10.387	9.0795	9.16572	12.6921	10.5247	9.1333	10.7374	9.55224	8.59772
SCHIP1	10.6747	11.0372	9.26585	10.3408	8.03006	8.49742	10.7304	10.5774	10.4705	10.3757
SCLT1	11.171	11.1122	9.46794	10.5381	10.0818	9.3673	9.40204	9.40925	9.62429	9.82608
SCLY	8.72401	7.73362	11.0357	10.4558	11.1246	10.5397	11.2047	11.2942	9.1743	8.71338
SCMH1	11.5378	9.60068	9.95703	9.91297	9.13954	9.65515	9.99398	9.3229	10.0202	10.8598
SCML2	9.11635	12.1842	9.87902	7.46471	10.4758	10.0229	10.4041	9.90195	10.3889	10.1621
SCNM1	8.29237	9.97131	9.98409	9.68431	11.015	10.6213	13.19	12.6418	7.66778	6.93207
SCO1	9.58832	8.97963	8.30388	9.35268	10.7674	12.4677	10.4498	11.4165	8.98955	9.68446
SCO2	10.4126	9.60641	9.37477	9.03639	11.4546	12.0966	8.94499	9.61417	9.5259	9.93363
SCP2	11.4217	13.4659	8.72796	9.14162	8.80079	8.89096	8.10801	8.02474	11.3492	12.0691
SCPEP1	10.1131	9.22073	10.4597	9.1833	10.0311	8.93435	8.1274	7.62417	13.6317	12.6745
SCRIB	11.2417	11.2977	10.2384	9.95427	9.13751	9.66056	8.70988	9.01282	10.1896	10.5575
SCRN1	9.65527	9.08231	9.85564	11.0022	10.5735	10.5798	10.218	10.754	9.19174	9.08743
SCRN2	9.44398	7.22658	11.8924	10.9593	11.0916	10.1938	9.99125	10.5622	9.67939	8.95959
SCRN3	9.59163	8.59682	10.6129	10.085	10.7319	9.50623	10.7509	11.1498	9.45828	9.51664
SCYL1	10.5477	9.4945	10.3399	10.5037	9.77806	9.83993	10.3288	9.93292	9.7382	9.49625
SCYL2	9.88553	9.40417	9.88915	10.3805	10.0621	10.4749	10.0786	10.4149	9.64859	9.76147
SCYL3	10.0892	10.1463	9.25487	9.18188	9.99482	9.95977	10.0385	10.3048	10.3096	10.7203
SDAD1	9.34501	9.32682	9.76737	8.677	11.3557	10.7009	11.3779	10.9355	9.45451	9.05937
SDC1	10.8464	11.5819	8.78418	9.82923	8.13028	8.72298	7.96543	8.61389	11.7072	13.8186
SDC2	11.9911	10.261	9.91535	8.40864	9.90036	9.92115	10.8201	10.1629	9.58966	9.02972
SDC4	9.82328	10.8585	8.03996	8.64195	8.4168	8.35266	10.1169	10.2342	11.9443	13.5714
SDCBP	12.4415	11.9092	10.5189	10.4407	8.57681	9.47591	8.02951	7.88375	10.6492	10.0745
SDCCAG3	11.986	11.1663	9.76065	9.43113	9.81935	9.02128	10.8363	10.0661	8.26782	9.64509
SDCCAG8	9.70403	10.0156	9.71887	10.4435	9.43468	10.3799	10.4251	11.2359	9.09332	9.54908
SDE2	9.16859	12.0572	8.08613	9.3664	12.4877	11.4276	10.7534	11.8728	6.57602	8.20409
SDF2	9.97071	10.8199	9.75655	9.76981	9.04369	9.65224	9.81461	9.82284	10.8044	10.5452
SDF2L1	10.9846	11.3837	9.91184	9.21581	9.6326	9.63789	9.54699	9.07313	10.4552	10.1583
SDF4	11.9689	12.8841	10.2921	10.3756	7.9572	7.87922	4.52931	4.85054	14.3109	14.9521
SDHA	12.2875	11.827	11.4515	10.7659	9.77474	9.74354	6.10588	6.08907	11.2726	10.6822
SDHAF2	10.4646	13.3687	8.67443	10.3196	9.23131	12.4834	4.59463	4.60877	11.8578	14.3968
SDHB	11.0662	11.7025	9.73018	9.89637	13.3971	13.7697	9.4811	9.61512	5.63636	5.70528
SDHC	11.1824	9.07405	10.889	9.01703	14.4444	14.0605	8.07534	8.9254	7.08485	7.24705
SDPR	9.80606	10.0186	8.53393	10.5118	10.0513	10.1057	9.27826	10.5713	9.92146	11.2016
SDR39U1	10.8227	10.7083	8.36201	8.17873	10.9426	11.4747	10.0584	10.8473	9.36674	9.23856
SDSL	6.6639	6.88686	9.6476	10.2979	11.4695	11.5477	10.954	11.6846	11.0112	9.83676
SEC11A	11.5477	9.60325	10.6177	9.01686	9.13318	8.75658	8.40171	8.39099	12.4709	12.0612
SEC11C	11.9632	10.0765	9.33987	8.56963	9.32281	7.902	7.59841	7.07761	13.8703	14.2797
SEC13	10.6324	10.5181	8.9928	10.2808	9.76445	9.32687	10.8563	10.776	9.24638	9.60587
SEC14L1	10.1777	8.84368	12.7584	11.7365	6.9288	6.84475	7.26008	7.75173	14.5134	13.1851
SEC16A	9.29204	8.72261	9.49473	9.3182	10.204	10.19	11.9683	11.7714	9.63232	9.4065
SEC22A	10.9712	12.0534	8.58899	10.4205	8.84449	9.95306	8.39491	9.24942	9.97428	11.5497
SEC22B	10.28	10.903	9.32959	9.47418	9.07492	9.69949	9.1031	9.56308	11.6631	10.9096
SEC23A	10.1412	9.69806	10.2867	10.6202	9.73725	9.89853	9.5888	10.3832	9.79751	9.8485
SEC23B	9.42082	8.5013	9.72381	9.88519	9.97393	10.1593	11.4839	11.8368	9.44862	9.56636
SEC23IP	9.82632	9.29182	10.1941	9.67109	10.0559	10.1611	10.7842	10.3393	9.81383	9.86235
SEC24A	10.0875	9.09929	9.57801	9.37657	10.2963	9.40929	11.3924	10.931	10.0822	9.74734
SEC24B	9.71741	8.67592	10.3444	10.1665	9.75647	10.294	9.71895	12.3952	9.3731	9.55797
SEC24C	9.89671	9.02537	10.3991	9.5978	10.2428	9.70918	10.6201	10.2547	10.2929	9.96133
SEC24C	10.1108	9.2111	9.42029	9.11308	10.2387	10.3676	10.3685	10.6251	10.7774	9.7675
SEC24D	9.88761	8.5766	10.0326	9.87447	9.63395	9.34149	11.3983	11.4255	9.91012	9.91937
SEC31A	9.86704	8.44378	10.4109	9.96584	10.1713	9.71242	11.3662	10.7939	9.86113	9.40751
SEC31A	11.2778	7.88653	11.7161	9.5296	10.7078	8.94822	10.7857	9.91006	10.9228	8.31532
SEC61A1	9.77205	8.8191	10.7784	9.33569	10.0549	9.48486	10.0851	10.0919	11.3061	10.2718
SEC61B	10.6515	8.27827	10.5266	8.15255	10.7163	8.18562	11.239	8.65979	12.933	10.6574
SEC62	9.75566	11.342	10.8684	9.54552	9.76971	10.3323	8.83556	8.88823	10.3778	10.2848
SEC63	9.40194	9.18316	9.91343	8.97379	11.3208	10.7401	10.6279	10.5872	10.0294	9.22222
